test_batch_id,length,anomaly_ratio,num_anomalies,anomaly_avg_length,min_anomalous_dims,max_anomalous_dims
synthetic_batch_1365.out,6379.0,0.023984950619219313,12.0,12.75,1.0,3.0
synthetic_batch_1168.out,5827.0,0.1928951432984383,11.0,102.18181818181819,1.0,3.0
synthetic_batch_1212.out,5762.0,0.05050329746615759,10.0,29.1,1.0,4.0
synthetic_batch_201.out,6291.0,0.005245588936576061,6.0,5.5,1.0,1.0
synthetic_batch_1054.out,7365.0,0.015207060420909708,12.0,9.333333333333334,1.0,3.0
synthetic_batch_604.out,7445.0,0.06756212222968436,12.0,41.916666666666664,1.0,3.0
synthetic_batch_145.out,7790.0,0.11463414634146342,12.0,74.41666666666667,1.0,3.0
synthetic_batch_676.out,7719.0,0.01645290840782485,12.0,10.583333333333334,1.0,3.0
synthetic_batch_378.out,7537.0,0.08106673742868516,5.0,122.2,1.0,1.0
synthetic_batch_1062.out,6570.0,0.0045662100456621,6.0,5.0,1.0,1.0
synthetic_batch_520.out,7427.0,0.08522956779318702,12.0,52.75,1.0,2.0
synthetic_batch_1206.out,5417.0,0.07476462986893115,11.0,36.81818181818182,1.0,3.0
synthetic_batch_417.out,7352.0,0.06542437431991295,10.0,48.1,1.0,2.0
synthetic_batch_689.out,6555.0,0.09824561403508772,5.0,128.8,1.0,5.0
synthetic_batch_489.out,7521.0,0.03656428666400745,3.0,91.66666666666667,1.0,2.0
synthetic_batch_644.out,6205.0,0.08477034649476228,11.0,47.81818181818182,1.0,3.0
synthetic_batch_929.out,5713.0,0.0875196919306844,11.0,45.45454545454545,1.0,4.0
synthetic_batch_694.out,6396.0,0.036116322701688554,9.0,25.666666666666668,1.0,3.0
synthetic_batch_712.out,7779.0,0.1397351844710117,11.0,98.81818181818181,1.0,2.0
synthetic_batch_985.out,6246.0,0.005603586295228946,6.0,5.833333333333333,1.0,1.0
synthetic_batch_101.out,7695.0,0.0294996751137102,3.0,75.66666666666667,1.0,1.0
synthetic_batch_1371.out,5587.0,0.16609987470914622,12.0,77.33333333333333,1.0,3.0
synthetic_batch_291.out,5103.0,0.0860278267685675,12.0,36.583333333333336,1.0,2.0
synthetic_batch_889.out,5047.0,0.21438478303942937,11.0,98.36363636363636,1.0,4.0
synthetic_batch_1042.out,5320.0,0.12293233082706767,9.0,72.66666666666667,1.0,3.0
synthetic_batch_16.out,6515.0,0.12033768227168073,11.0,71.27272727272727,1.0,2.0
synthetic_batch_828.out,7128.0,0.0025252525252525255,3.0,6.0,1.0,1.0
synthetic_batch_381.out,5245.0,0.09227836034318398,9.0,53.77777777777778,1.0,2.0
synthetic_batch_4.out,6638.0,0.022597167821633023,9.0,16.666666666666668,1.0,2.0
synthetic_batch_52.out,7041.0,0.002272404487998864,3.0,5.333333333333333,1.0,3.0
synthetic_batch_400.out,7701.0,0.0758343072328269,9.0,64.88888888888889,1.0,3.0
synthetic_batch_1008.out,7373.0,0.0629323206293232,12.0,38.666666666666664,1.0,3.0
synthetic_batch_894.out,7055.0,0.057406094968107724,5.0,81.0,1.0,2.0
synthetic_batch_194.out,6631.0,0.004675011310511235,6.0,5.166666666666667,1.0,1.0
synthetic_batch_1050.out,6943.0,0.0034567189975514907,6.0,4.0,1.0,1.0
synthetic_batch_667.out,6214.0,0.14032829095590602,10.0,87.2,1.0,3.0
synthetic_batch_711.out,5539.0,0.006318830113738942,6.0,5.833333333333333,1.0,1.0
synthetic_batch_247.out,7911.0,0.030716723549488054,6.0,40.5,1.0,1.0
synthetic_batch_426.out,5004.0,0.15947242206235013,10.0,79.8,1.0,2.0
synthetic_batch_1336.out,6523.0,0.003372681281618887,3.0,7.333333333333333,1.0,3.0
synthetic_batch_1305.out,7001.0,0.12483930867018997,11.0,79.45454545454545,1.0,2.0
synthetic_batch_407.out,6823.0,0.0318041917045288,12.0,18.083333333333332,1.0,3.0
synthetic_batch_218.out,6695.0,0.08409260642270351,11.0,51.18181818181818,1.0,4.0
synthetic_batch_751.out,7874.0,0.06540513081026163,12.0,42.916666666666664,1.0,3.0
synthetic_batch_1319.out,7756.0,0.06988138215575039,6.0,90.33333333333333,1.0,1.0
synthetic_batch_872.out,5523.0,0.021546261089987327,12.0,9.916666666666666,1.0,3.0
synthetic_batch_1198.out,5936.0,0.05272911051212938,11.0,28.454545454545453,1.0,3.0
synthetic_batch_435.out,7870.0,0.11359593392630242,9.0,99.33333333333333,1.0,3.0
synthetic_batch_382.out,6500.0,0.06892307692307692,8.0,56.0,1.0,3.0
synthetic_batch_1044.out,6636.0,0.12010247136829415,10.0,79.7,1.0,4.0
synthetic_batch_1064.out,6319.0,0.04082924513372369,12.0,21.5,1.0,2.0
synthetic_batch_994.out,7928.0,0.042129162462159433,9.0,37.111111111111114,1.0,3.0
synthetic_batch_45.out,7214.0,0.12960909342944274,11.0,85.0,1.0,4.0
synthetic_batch_367.out,6816.0,0.13086854460093897,10.0,89.2,1.0,4.0
synthetic_batch_44.out,7888.0,0.08481237322515213,11.0,60.81818181818182,1.0,3.0
synthetic_batch_330.out,7074.0,0.00551314673452078,6.0,6.5,1.0,1.0
synthetic_batch_1353.out,6301.0,0.1610855419774639,10.0,101.5,1.0,3.0
synthetic_batch_391.out,7875.0,0.06577777777777778,9.0,57.55555555555556,1.0,2.0
synthetic_batch_439.out,5369.0,0.229837958651518,11.0,112.18181818181819,1.0,2.0
synthetic_batch_1104.out,5197.0,0.14008081585530113,9.0,80.88888888888889,1.0,4.0
synthetic_batch_836.out,6875.0,0.0036363636363636364,6.0,4.166666666666667,1.0,1.0
synthetic_batch_531.out,5011.0,0.055078826581520655,12.0,23.0,1.0,3.0
synthetic_batch_466.out,5487.0,0.0020047384727537817,3.0,3.6666666666666665,1.0,3.0
synthetic_batch_706.out,6145.0,0.14987794955248168,10.0,92.1,1.0,3.0
synthetic_batch_232.out,7799.0,0.03756891909219131,12.0,24.416666666666668,1.0,3.0
synthetic_batch_796.out,5235.0,0.002101241642788921,3.0,3.6666666666666665,1.0,1.0
synthetic_batch_497.out,7070.0,0.05431400282885431,12.0,32.0,1.0,2.0
synthetic_batch_541.out,6625.0,0.027622641509433964,12.0,15.25,1.0,3.0
synthetic_batch_160.out,6819.0,0.004106173925795572,6.0,4.666666666666667,1.0,1.0
synthetic_batch_910.out,5525.0,0.0734841628959276,11.0,36.90909090909091,1.0,3.0
synthetic_batch_1242.out,6792.0,0.11690223792697291,8.0,99.25,1.0,2.0
synthetic_batch_1167.out,6639.0,0.07681879801174876,9.0,56.666666666666664,1.0,3.0
synthetic_batch_1250.out,7717.0,0.06906829078657509,11.0,48.45454545454545,1.0,3.0
synthetic_batch_412.out,5574.0,0.052924291352709006,9.0,32.77777777777778,1.0,3.0
synthetic_batch_982.out,5228.0,0.12700841622035194,11.0,60.36363636363637,1.0,3.0
synthetic_batch_607.out,6238.0,0.13289515870471305,11.0,75.36363636363636,1.0,3.0
synthetic_batch_1005.out,6458.0,0.07633942397026944,5.0,98.6,1.0,1.0
synthetic_batch_512.out,7305.0,0.03449691991786448,3.0,84.0,1.0,1.0
synthetic_batch_1258.out,6394.0,0.10760087582108227,9.0,76.44444444444444,1.0,3.0
synthetic_batch_1012.out,6810.0,0.11791483113069016,11.0,73.0,1.0,3.0
synthetic_batch_509.out,7839.0,0.04324531190202832,11.0,30.818181818181817,1.0,6.0
synthetic_batch_396.out,5019.0,0.1235305837816298,10.0,62.0,1.0,4.0
synthetic_batch_811.out,7785.0,0.15375722543352602,12.0,99.75,1.0,2.0
synthetic_batch_431.out,5991.0,0.11300283758971791,10.0,67.7,1.0,3.0
synthetic_batch_678.out,6852.0,0.11281377699941623,9.0,85.88888888888889,1.0,3.0
synthetic_batch_463.out,6119.0,0.0017976793593724465,3.0,3.6666666666666665,1.0,1.0
synthetic_batch_1263.out,7161.0,0.11297304845691943,9.0,89.88888888888889,1.0,3.0
synthetic_batch_137.out,7842.0,0.04603417495536853,12.0,30.083333333333332,1.0,3.0
synthetic_batch_1019.out,7048.0,0.14003972758229286,12.0,82.25,1.0,3.0
synthetic_batch_942.out,5232.0,0.08906727828746178,12.0,38.833333333333336,1.0,3.0
synthetic_batch_1317.out,6920.0,0.061560693641618494,12.0,35.5,1.0,2.0
synthetic_batch_957.out,6305.0,0.005233941316415543,6.0,5.5,1.0,1.0
synthetic_batch_564.out,5036.0,0.04011119936457506,8.0,25.25,1.0,5.0
synthetic_batch_138.out,5392.0,0.07251483679525222,11.0,35.54545454545455,1.0,3.0
synthetic_batch_186.out,6479.0,0.036271029479858004,6.0,39.166666666666664,1.0,1.0
synthetic_batch_545.out,5825.0,0.047896995708154505,12.0,23.25,1.0,3.0
synthetic_batch_1285.out,7490.0,0.10320427236315087,11.0,70.27272727272727,1.0,3.0
synthetic_batch_142.out,7939.0,0.028970903136415167,11.0,20.90909090909091,1.0,3.0
synthetic_batch_157.out,7572.0,0.018753301637612255,3.0,47.333333333333336,1.0,2.0
synthetic_batch_252.out,6959.0,0.035924701824974856,9.0,27.77777777777778,1.0,3.0
synthetic_batch_1196.out,7360.0,0.08668478260869565,12.0,53.166666666666664,1.0,3.0
synthetic_batch_636.out,5510.0,0.19927404718693284,10.0,109.8,1.0,4.0
synthetic_batch_622.out,7993.0,0.06080320280245215,9.0,54.0,1.0,3.0
synthetic_batch_764.out,7756.0,0.02784940691077875,12.0,18.0,1.0,3.0
synthetic_batch_1194.out,6332.0,0.08891345546430827,11.0,51.18181818181818,1.0,4.0
synthetic_batch_633.out,6365.0,0.1249018067556952,9.0,88.33333333333333,1.0,3.0
synthetic_batch_409.out,6982.0,0.030650243483242624,12.0,17.833333333333332,1.0,3.0
synthetic_batch_1021.out,5653.0,0.0880948169113745,11.0,45.27272727272727,1.0,2.0
synthetic_batch_883.out,7261.0,0.06252582288940917,11.0,41.27272727272727,1.0,4.0
synthetic_batch_1010.out,6141.0,0.004559517993812083,6.0,4.666666666666667,1.0,1.0
synthetic_batch_759.out,5404.0,0.10714285714285714,6.0,96.5,1.0,1.0
synthetic_batch_430.out,5876.0,0.0556501021102791,12.0,27.25,1.0,3.0
synthetic_batch_1131.out,7912.0,0.05877148634984833,12.0,38.75,1.0,3.0
synthetic_batch_971.out,7563.0,0.07999471109348143,8.0,75.625,1.0,3.0
synthetic_batch_1023.out,6573.0,0.13555454130534003,12.0,74.25,1.0,3.0
synthetic_batch_895.out,5624.0,0.12606685633001422,10.0,70.9,1.0,3.0
synthetic_batch_578.out,5698.0,0.1038961038961039,12.0,49.333333333333336,1.0,3.0
synthetic_batch_469.out,5703.0,0.14886901630720673,9.0,94.33333333333333,1.0,3.0
synthetic_batch_1235.out,5341.0,0.15502714847406854,11.0,75.27272727272727,1.0,4.0
synthetic_batch_401.out,5971.0,0.05861664712778429,9.0,38.888888888888886,1.0,2.0
synthetic_batch_1339.out,6303.0,0.14485165794066318,11.0,83.0,1.0,4.0
synthetic_batch_1160.out,5345.0,0.16594948550046773,10.0,88.7,1.0,5.0
synthetic_batch_174.out,7038.0,0.06265984654731457,9.0,49.0,1.0,3.0
synthetic_batch_325.out,7085.0,0.04643613267466479,12.0,27.416666666666668,1.0,2.0
synthetic_batch_576.out,6365.0,0.00408483896307934,3.0,8.666666666666666,1.0,3.0
synthetic_batch_211.out,6759.0,0.020713123243083296,3.0,46.666666666666664,1.0,3.0
synthetic_batch_251.out,7976.0,0.003009027081243731,3.0,8.0,1.0,1.0
synthetic_batch_273.out,6327.0,0.051683262209578,11.0,29.727272727272727,1.0,3.0
synthetic_batch_1036.out,6673.0,0.08856586243069084,10.0,59.1,1.0,3.0
synthetic_batch_1386.out,7969.0,0.05408457773873761,12.0,35.916666666666664,1.0,3.0
synthetic_batch_292.out,5253.0,0.06605749095754807,3.0,115.66666666666667,1.0,3.0
synthetic_batch_890.out,5336.0,0.08676911544227886,11.0,42.09090909090909,1.0,3.0
synthetic_batch_260.out,6969.0,0.03472521165159994,11.0,22.0,1.0,5.0
synthetic_batch_183.out,6768.0,0.06752364066193853,12.0,38.083333333333336,1.0,3.0
synthetic_batch_358.out,6139.0,0.007167291089754032,6.0,7.333333333333333,1.0,1.0
synthetic_batch_1286.out,6790.0,0.10029455081001473,12.0,56.75,1.0,3.0
synthetic_batch_1126.out,7645.0,0.04669718770438195,8.0,44.625,1.0,3.0
synthetic_batch_1333.out,6076.0,0.12014483212639894,12.0,60.833333333333336,1.0,2.0
synthetic_batch_508.out,5515.0,0.03989120580235721,12.0,18.333333333333332,1.0,3.0
synthetic_batch_1077.out,5077.0,0.07819578491234981,9.0,44.111111111111114,1.0,3.0
synthetic_batch_1234.out,5147.0,0.1573732271225957,8.0,101.25,1.0,4.0
synthetic_batch_1025.out,6917.0,0.029203411883764636,11.0,18.363636363636363,1.0,3.0
synthetic_batch_866.out,5681.0,0.004048582995951417,6.0,3.8333333333333335,1.0,1.0
synthetic_batch_560.out,6008.0,0.08472037283621837,8.0,63.625,1.0,3.0
synthetic_batch_789.out,5673.0,0.004583112991362595,6.0,4.333333333333333,1.0,1.0
synthetic_batch_996.out,7551.0,0.10647596344854986,8.0,100.5,1.0,4.0
synthetic_batch_258.out,6802.0,0.06983240223463687,9.0,52.77777777777778,1.0,3.0
synthetic_batch_775.out,7048.0,0.13791146424517595,9.0,108.0,1.0,2.0
synthetic_batch_1354.out,7541.0,0.14454316403659992,10.0,109.0,1.0,4.0
synthetic_batch_1195.out,5201.0,0.0755623918477216,12.0,32.75,1.0,2.0
synthetic_batch_506.out,6015.0,0.14430590191188694,11.0,78.9090909090909,1.0,3.0
synthetic_batch_50.out,7061.0,0.08823112873530661,5.0,124.6,1.0,1.0
synthetic_batch_939.out,7072.0,0.06292420814479638,5.0,89.0,1.0,2.0
synthetic_batch_870.out,7692.0,0.08489339573582944,11.0,59.36363636363637,1.0,2.0
synthetic_batch_854.out,6719.0,0.00372079178449174,6.0,4.166666666666667,1.0,1.0
synthetic_batch_1170.out,5355.0,0.13837535014005603,11.0,67.36363636363636,1.0,4.0
synthetic_batch_586.out,6819.0,0.12523830473676492,10.0,85.4,1.0,2.0
synthetic_batch_727.out,5389.0,0.18055297828910744,10.0,97.3,1.0,3.0
synthetic_batch_898.out,6715.0,0.039463886820551006,12.0,22.083333333333332,1.0,3.0
synthetic_batch_505.out,7816.0,0.0945496417604913,12.0,61.583333333333336,1.0,2.0
synthetic_batch_887.out,5106.0,0.03760282021151586,6.0,32.0,1.0,1.0
synthetic_batch_41.out,6528.0,0.06066176470588235,10.0,39.6,1.0,3.0
synthetic_batch_166.out,5795.0,0.06074201898188093,12.0,29.333333333333332,1.0,3.0
synthetic_batch_731.out,5708.0,0.002102312543798178,3.0,4.0,1.0,3.0
synthetic_batch_1.out,6294.0,0.08420718144264379,10.0,53.0,1.0,5.0
synthetic_batch_376.out,6686.0,0.006281782829793599,6.0,7.0,1.0,1.0
synthetic_batch_551.out,5675.0,0.13356828193832598,10.0,75.8,1.0,3.0
synthetic_batch_979.out,5242.0,0.029950400610454026,12.0,13.083333333333334,1.0,3.0
synthetic_batch_1202.out,6625.0,0.02928301886792453,11.0,17.636363636363637,1.0,3.0
synthetic_batch_329.out,6799.0,0.08177673187233417,5.0,111.2,1.0,2.0
synthetic_batch_1272.out,6481.0,0.11217404721493597,10.0,72.7,1.0,3.0
synthetic_batch_1136.out,7275.0,0.12714776632302405,9.0,102.77777777777777,1.0,5.0
synthetic_batch_608.out,5732.0,0.04815073272854152,11.0,25.09090909090909,1.0,4.0
synthetic_batch_486.out,6227.0,0.04705315561265457,11.0,26.636363636363637,1.0,3.0
synthetic_batch_387.out,6841.0,0.09589241338985528,9.0,72.88888888888889,1.0,2.0
synthetic_batch_1238.out,6724.0,0.09042236763831053,5.0,121.6,1.0,1.0
synthetic_batch_449.out,6974.0,0.13378262116432463,11.0,84.81818181818181,1.0,4.0
synthetic_batch_1326.out,6555.0,0.0532418001525553,12.0,29.083333333333332,1.0,3.0
synthetic_batch_954.out,7660.0,0.0674934725848564,12.0,43.083333333333336,1.0,2.0
synthetic_batch_119.out,5502.0,0.056888404216648494,12.0,26.083333333333332,1.0,3.0
synthetic_batch_1122.out,5950.0,0.1899159663865546,11.0,102.72727272727273,1.0,3.0
synthetic_batch_791.out,7165.0,0.02540125610607118,12.0,15.166666666666666,1.0,2.0
synthetic_batch_1209.out,5938.0,0.15156618390030313,11.0,81.81818181818181,1.0,3.0
synthetic_batch_298.out,7961.0,0.11631704559728677,11.0,84.18181818181819,1.0,3.0
synthetic_batch_1294.out,7861.0,0.08663019972013739,6.0,113.5,1.0,1.0
synthetic_batch_1276.out,5054.0,0.07617728531855955,9.0,42.77777777777778,1.0,3.0
synthetic_batch_628.out,6445.0,0.005896043444530644,6.0,6.333333333333333,1.0,1.0
synthetic_batch_31.out,7047.0,0.034908471690080885,6.0,41.0,1.0,1.0
synthetic_batch_184.out,6282.0,0.04361668258516396,11.0,24.90909090909091,1.0,4.0
synthetic_batch_1147.out,7802.0,0.04345039733401692,3.0,113.0,1.0,1.0
synthetic_batch_510.out,5335.0,0.031865042174320526,6.0,28.333333333333332,1.0,1.0
synthetic_batch_549.out,5728.0,0.1632332402234637,10.0,93.5,1.0,3.0
synthetic_batch_672.out,6140.0,0.061074918566775244,11.0,34.09090909090909,1.0,2.0
synthetic_batch_1385.out,6708.0,0.031156827668455577,9.0,23.22222222222222,1.0,3.0
synthetic_batch_468.out,6212.0,0.07823567289117836,8.0,60.75,1.0,3.0
synthetic_batch_326.out,7277.0,0.04273739178232788,12.0,25.916666666666668,1.0,3.0
synthetic_batch_1013.out,5723.0,0.005591473003669404,6.0,5.333333333333333,1.0,1.0
synthetic_batch_1053.out,6604.0,0.1274984857662023,9.0,93.55555555555556,1.0,3.0
synthetic_batch_453.out,6853.0,0.07835984240478623,6.0,89.5,1.0,1.0
synthetic_batch_1378.out,5609.0,0.17115350329827064,11.0,87.27272727272727,1.0,4.0
synthetic_batch_584.out,5264.0,0.0851063829787234,10.0,44.8,1.0,4.0
synthetic_batch_143.out,6484.0,0.13340530536705736,12.0,72.08333333333333,1.0,3.0
synthetic_batch_624.out,7681.0,0.004556698346569457,6.0,5.833333333333333,1.0,1.0
synthetic_batch_373.out,7733.0,0.06595111858269753,6.0,85.0,1.0,1.0
synthetic_batch_1239.out,6383.0,0.016136612877957073,12.0,8.583333333333334,1.0,3.0
synthetic_batch_283.out,7199.0,0.11862758716488402,10.0,85.4,1.0,4.0
synthetic_batch_587.out,5717.0,0.04460381318873535,3.0,85.0,1.0,2.0
synthetic_batch_1156.out,7597.0,0.10451494010793734,11.0,72.18181818181819,1.0,3.0
synthetic_batch_263.out,6634.0,0.10084413626771178,10.0,66.9,1.0,4.0
synthetic_batch_109.out,7336.0,0.025763358778625955,3.0,63.0,1.0,1.0
synthetic_batch_1220.out,6879.0,0.11963948248291903,11.0,74.81818181818181,1.0,3.0
synthetic_batch_592.out,5884.0,0.0375594833446635,6.0,36.833333333333336,1.0,1.0
synthetic_batch_428.out,6219.0,0.10467920887602508,6.0,108.5,1.0,1.0
synthetic_batch_352.out,7544.0,0.11373276776246023,10.0,85.8,1.0,4.0
synthetic_batch_135.out,5397.0,0.0987585695756902,8.0,66.625,1.0,4.0
synthetic_batch_24.out,5021.0,0.03823939454291974,12.0,16.0,1.0,3.0
synthetic_batch_1031.out,5689.0,0.16786781508173668,10.0,95.5,1.0,6.0
synthetic_batch_716.out,6946.0,0.06680103656780881,5.0,92.8,1.0,1.0
synthetic_batch_765.out,6668.0,0.11772645470905818,9.0,87.22222222222223,1.0,3.0
synthetic_batch_383.out,6705.0,0.0032811334824757645,6.0,3.6666666666666665,1.0,1.0
synthetic_batch_70.out,5702.0,0.10575236759031918,6.0,100.5,1.0,1.0
synthetic_batch_1207.out,7394.0,0.08209358939680822,11.0,55.18181818181818,1.0,3.0
synthetic_batch_631.out,6388.0,0.10660613650594865,9.0,75.66666666666667,1.0,3.0
synthetic_batch_171.out,6354.0,0.061221277935158955,9.0,43.22222222222222,1.0,3.0
synthetic_batch_411.out,5050.0,0.054455445544554455,3.0,91.66666666666667,1.0,1.0
synthetic_batch_787.out,7201.0,0.043743924454936814,10.0,31.5,1.0,4.0
synthetic_batch_511.out,6782.0,0.0942199941020348,10.0,63.9,1.0,3.0
synthetic_batch_432.out,7931.0,0.004160887656033287,6.0,5.5,1.0,1.0
synthetic_batch_317.out,5639.0,0.10001773364071644,5.0,112.8,1.0,1.0
synthetic_batch_1149.out,5793.0,0.12428793371310203,8.0,90.0,1.0,6.0
synthetic_batch_867.out,7581.0,0.002638174383326738,3.0,6.666666666666667,1.0,2.0
synthetic_batch_388.out,5920.0,0.1653716216216216,12.0,81.58333333333333,1.0,2.0
synthetic_batch_697.out,6035.0,0.07406793703396852,11.0,40.63636363636363,1.0,4.0
synthetic_batch_657.out,5455.0,0.06031164069660862,12.0,27.416666666666668,1.0,3.0
synthetic_batch_312.out,6919.0,0.04119092354386472,12.0,23.75,1.0,3.0
synthetic_batch_225.out,5400.0,0.005,6.0,4.5,1.0,1.0
synthetic_batch_821.out,6331.0,0.05370399620912968,11.0,30.90909090909091,1.0,4.0
synthetic_batch_1203.out,7122.0,0.059112608817747825,10.0,42.1,1.0,3.0
synthetic_batch_440.out,5635.0,0.16166814551907718,11.0,82.81818181818181,1.0,2.0
synthetic_batch_140.out,6038.0,0.048691619741636306,12.0,24.5,1.0,3.0
synthetic_batch_1074.out,5724.0,0.007337526205450734,6.0,7.0,1.0,1.0
synthetic_batch_1277.out,6823.0,0.08691191557965704,5.0,118.6,1.0,2.0
synthetic_batch_1070.out,7317.0,0.045100451004510045,9.0,36.666666666666664,1.0,3.0
synthetic_batch_741.out,6824.0,0.03253223915592028,6.0,37.0,1.0,1.0
synthetic_batch_833.out,7231.0,0.039137048817590926,12.0,23.583333333333332,1.0,3.0
synthetic_batch_754.out,6484.0,0.02390499691548427,12.0,12.916666666666666,1.0,3.0
synthetic_batch_824.out,6358.0,0.08273041837055678,5.0,105.2,1.0,1.0
synthetic_batch_1081.out,6772.0,0.04799173065564087,8.0,40.625,1.0,5.0
synthetic_batch_859.out,5671.0,0.09504496561453006,8.0,67.375,1.0,5.0
synthetic_batch_1345.out,5735.0,0.08788142981691369,11.0,45.81818181818182,1.0,3.0
synthetic_batch_150.out,6757.0,0.14488678407577327,11.0,89.0,1.0,5.0
synthetic_batch_349.out,6768.0,0.06028368794326241,9.0,45.333333333333336,1.0,3.0
synthetic_batch_703.out,5667.0,0.13252161637550733,12.0,62.583333333333336,1.0,3.0
synthetic_batch_1314.out,7747.0,0.14689557247966956,12.0,94.83333333333333,1.0,3.0
synthetic_batch_702.out,5357.0,0.003360089602389397,3.0,6.0,1.0,1.0
synthetic_batch_526.out,6440.0,0.0484472049689441,12.0,26.0,1.0,3.0
synthetic_batch_543.out,5114.0,0.037348455220962064,12.0,15.916666666666666,1.0,3.0
synthetic_batch_693.out,6166.0,0.0520596821277976,10.0,32.1,1.0,5.0
synthetic_batch_234.out,5608.0,0.03013552068473609,6.0,28.166666666666668,1.0,1.0
synthetic_batch_32.out,7747.0,0.023622047244094488,12.0,15.25,1.0,3.0
synthetic_batch_539.out,5775.0,0.07757575757575758,11.0,40.72727272727273,1.0,2.0
synthetic_batch_132.out,6028.0,0.12624419376244195,10.0,76.1,1.0,5.0
synthetic_batch_804.out,6252.0,0.11132437619961612,12.0,58.0,1.0,3.0
synthetic_batch_222.out,5835.0,0.012167952013710369,3.0,23.666666666666668,1.0,1.0
synthetic_batch_1121.out,6120.0,0.1119281045751634,8.0,85.625,1.0,4.0
synthetic_batch_669.out,5823.0,0.08260346900223253,7.0,68.71428571428571,1.0,5.0
synthetic_batch_36.out,7734.0,0.05288337212309284,5.0,81.8,1.0,2.0
synthetic_batch_362.out,7975.0,0.023824451410658306,6.0,31.666666666666668,1.0,1.0
synthetic_batch_999.out,7621.0,0.06062196562130954,12.0,38.5,1.0,2.0
synthetic_batch_645.out,7214.0,0.08927086221236484,12.0,53.666666666666664,1.0,3.0
synthetic_batch_527.out,6191.0,0.08286221935067033,12.0,42.75,1.0,3.0
synthetic_batch_1300.out,7516.0,0.06958488557743481,12.0,43.583333333333336,1.0,3.0
synthetic_batch_1315.out,5081.0,0.10273568195237158,12.0,43.5,1.0,3.0
synthetic_batch_1020.out,7137.0,0.003362757461118117,6.0,4.0,1.0,1.0
synthetic_batch_1125.out,7243.0,0.07662570757973215,11.0,50.45454545454545,1.0,4.0
synthetic_batch_905.out,5473.0,0.052439247213594005,5.0,57.4,1.0,2.0
synthetic_batch_563.out,7710.0,0.004539559014267186,6.0,5.833333333333333,1.0,1.0
synthetic_batch_1150.out,6834.0,0.12306116476441323,10.0,84.1,1.0,4.0
synthetic_batch_1158.out,7070.0,0.04398868458274399,12.0,25.916666666666668,1.0,3.0
synthetic_batch_311.out,6527.0,0.061283897655890915,12.0,33.333333333333336,1.0,3.0
synthetic_batch_451.out,5740.0,0.04006968641114982,12.0,19.166666666666668,1.0,3.0
synthetic_batch_1227.out,7713.0,0.015687799818488266,12.0,10.083333333333334,1.0,3.0
synthetic_batch_922.out,7853.0,0.10734751050553928,10.0,84.3,1.0,5.0
synthetic_batch_968.out,6605.0,0.05541256623769871,12.0,30.5,1.0,3.0
synthetic_batch_195.out,6495.0,0.08899153194765204,12.0,48.166666666666664,1.0,2.0
synthetic_batch_1174.out,5126.0,0.0630120952009364,12.0,26.916666666666668,1.0,3.0
synthetic_batch_986.out,5005.0,0.08411588411588411,12.0,35.083333333333336,1.0,2.0
synthetic_batch_1214.out,6205.0,0.02723609991941982,12.0,14.083333333333334,1.0,2.0
synthetic_batch_871.out,7280.0,0.08942307692307692,6.0,108.5,1.0,1.0
synthetic_batch_1146.out,7674.0,0.0016940317956737035,3.0,4.333333333333333,1.0,1.0
synthetic_batch_348.out,7146.0,0.041561712846347604,10.0,29.7,1.0,2.0
synthetic_batch_55.out,7945.0,0.07350534927627439,11.0,53.09090909090909,1.0,3.0
synthetic_batch_1254.out,5285.0,0.16215704824976349,11.0,77.9090909090909,1.0,4.0
synthetic_batch_130.out,6485.0,0.08373168851195066,5.0,108.6,1.0,1.0
synthetic_batch_72.out,7777.0,0.08177960653208179,12.0,53.0,1.0,3.0
synthetic_batch_1001.out,5193.0,0.12863470055844406,11.0,60.72727272727273,1.0,3.0
synthetic_batch_365.out,5127.0,0.07840842598010532,11.0,36.54545454545455,1.0,3.0
synthetic_batch_888.out,7878.0,0.004061944656004062,6.0,5.333333333333333,1.0,1.0
synthetic_batch_1287.out,5327.0,0.0660784681809649,3.0,117.33333333333333,1.0,3.0
synthetic_batch_1085.out,7343.0,0.037042080893367836,12.0,22.666666666666668,1.0,3.0
synthetic_batch_346.out,6069.0,0.08502224419179437,5.0,103.2,1.0,2.0
synthetic_batch_458.out,6664.0,0.027160864345738295,3.0,60.333333333333336,1.0,1.0
synthetic_batch_1049.out,7958.0,0.044483538577532046,12.0,29.5,1.0,3.0
synthetic_batch_1109.out,7601.0,0.043152216813577164,3.0,109.33333333333333,1.0,3.0
synthetic_batch_29.out,6082.0,0.054258467609339035,11.0,30.0,1.0,3.0
synthetic_batch_9.out,6482.0,0.05353286022832459,12.0,28.916666666666668,1.0,3.0
synthetic_batch_960.out,7362.0,0.037082314588427055,9.0,30.333333333333332,1.0,3.0
synthetic_batch_385.out,5537.0,0.10547227740653783,8.0,73.0,1.0,2.0
synthetic_batch_144.out,5863.0,0.12519188128944225,12.0,61.166666666666664,1.0,2.0
synthetic_batch_487.out,7959.0,0.02751601960045232,7.0,31.285714285714285,1.0,5.0
synthetic_batch_679.out,5814.0,0.11730306157550739,8.0,85.25,1.0,4.0
synthetic_batch_695.out,7703.0,0.05789951966766195,6.0,74.33333333333333,1.0,1.0
